time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-10 22:00:00,11.2,87,11.8,2024-10-10
2024-10-10 23:00:00,10.7,88,9.5,2024-10-10
2024-10-11 00:00:00,10.3,89,8.0,2024-10-11
2024-10-11 01:00:00,9.9,89,8.2,2024-10-11
2024-10-11 02:00:00,9.5,89,9.0,2024-10-11
2024-10-11 03:00:00,9.0,89,9.6,2024-10-11
2024-10-11 04:00:00,8.4,90,8.2,2024-10-11
2024-10-11 05:00:00,7.8,92,6.3,2024-10-11
2024-10-11 06:00:00,7.6,91,5.6,2024-10-11
2024-10-11 07:00:00,8.2,87,7.0,2024-10-11
2024-10-11 08:00:00,9.2,81,9.7,2024-10-11
2024-10-11 09:00:00,10.1,75,12.3,2024-10-11
2024-10-11 10:00:00,10.7,71,13.7,2024-10-11
2024-10-11 11:00:00,11.1,67,14.4,2024-10-11
2024-10-11 12:00:00,11.4,64,14.8,2024-10-11
2024-10-11 13:00:00,11.5,63,14.8,2024-10-11
2024-10-11 14:00:00,11.3,62,14.0,2024-10-11
2024-10-11 15:00:00,10.9,64,12.6,2024-10-11
2024-10-11 16:00:00,10.0,68,9.7,2024-10-11
2024-10-11 17:00:00,8.8,74,6.1,2024-10-11
2024-10-11 18:00:00,7.7,79,3.4,2024-10-11
2024-10-11 19:00:00,6.9,82,2.6,2024-10-11
2024-10-11 20:00:00,6.4,84,2.5,2024-10-11
2024-10-11 21:00:00,5.8,86,2.8,2024-10-11
2024-10-11 22:00:00,5.3,87,2.6,2024-10-11
2024-10-11 23:00:00,4.9,87,2.4,2024-10-11
2024-10-12 00:00:00,4.5,88,1.9,2024-10-12
2024-10-12 01:00:00,4.1,89,1.4,2024-10-12
2024-10-12 02:00:00,3.8,91,1.8,2024-10-12
2024-10-12 03:00:00,3.5,93,2.1,2024-10-12
2024-10-12 04:00:00,3.2,95,2.4,2024-10-12
2024-10-12 05:00:00,2.8,98,1.9,2024-10-12
2024-10-12 06:00:00,2.5,100,1.9,2024-10-12
2024-10-12 07:00:00,3.9,90,3.6,2024-10-12
2024-10-12 08:00:00,6.3,83,3.6,2024-10-12
2024-10-12 09:00:00,8.4,78,3.8,2024-10-12
2024-10-12 10:00:00,10.0,75,4.1,2024-10-12
2024-10-12 11:00:00,11.4,74,5.4,2024-10-12
2024-10-12 12:00:00,12.3,73,6.2,2024-10-12
2024-10-12 13:00:00,12.8,74,5.8,2024-10-12
2024-10-12 14:00:00,12.8,75,4.3,2024-10-12
2024-10-12 15:00:00,12.6,77,2.9,2024-10-12
2024-10-12 16:00:00,12.0,79,2.1,2024-10-12
2024-10-12 17:00:00,11.2,81,3.0,2024-10-12
2024-10-12 18:00:00,10.6,83,4.0,2024-10-12
2024-10-12 19:00:00,10.3,85,3.3,2024-10-12
2024-10-12 20:00:00,10.1,86,2.3,2024-10-12
2024-10-12 21:00:00,10.0,88,2.3,2024-10-12
2024-10-12 22:00:00,9.9,90,3.3,2024-10-12
2024-10-12 23:00:00,9.9,92,4.5,2024-10-12
2024-10-13 00:00:00,9.9,93,5.1,2024-10-13
2024-10-13 01:00:00,9.8,93,5.8,2024-10-13
2024-10-13 02:00:00,9.7,92,6.8,2024-10-13
2024-10-13 03:00:00,9.6,92,7.7,2024-10-13
2024-10-13 04:00:00,9.7,92,8.2,2024-10-13
2024-10-13 05:00:00,9.9,93,9.1,2024-10-13
2024-10-13 06:00:00,10.1,92,11.2,2024-10-13
2024-10-13 07:00:00,10.3,88,13.4,2024-10-13
2024-10-13 08:00:00,10.5,83,15.5,2024-10-13
2024-10-13 09:00:00,10.7,78,17.3,2024-10-13
2024-10-13 10:00:00,11.0,73,18.5,2024-10-13
2024-10-13 11:00:00,11.4,68,19.4,2024-10-13
2024-10-13 12:00:00,11.5,65,19.3,2024-10-13
2024-10-13 13:00:00,11.4,64,17.9,2024-10-13
2024-10-13 14:00:00,11.1,66,16.1,2024-10-13
2024-10-13 15:00:00,10.5,68,13.7,2024-10-13
2024-10-13 16:00:00,9.5,72,10.2,2024-10-13
2024-10-13 17:00:00,8.1,77,5.8,2024-10-13
2024-10-13 18:00:00,7.0,81,2.5,2024-10-13
2024-10-13 19:00:00,6.3,82,2.1,2024-10-13
2024-10-13 20:00:00,5.8,81,2.9,2024-10-13
2024-10-13 21:00:00,5.3,80,3.6,2024-10-13
2024-10-13 22:00:00,4.7,81,4.0,2024-10-13
2024-10-13 23:00:00,4.1,82,4.2,2024-10-13
