time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-23 15:00:00,19.8,70,7.1,2024-09-23
2024-09-23 16:00:00,19.2,72,4.1,2024-09-23
2024-09-23 17:00:00,18.5,77,4.9,2024-09-23
2024-09-23 18:00:00,17.5,82,5.4,2024-09-23
2024-09-23 19:00:00,16.7,87,5.9,2024-09-23
2024-09-23 20:00:00,16.1,93,4.7,2024-09-23
2024-09-23 21:00:00,15.7,93,3.5,2024-09-23
2024-09-23 22:00:00,15.5,94,4.0,2024-09-23
2024-09-23 23:00:00,15.3,94,5.9,2024-09-23
2024-09-24 00:00:00,15.1,94,4.8,2024-09-24
2024-09-24 01:00:00,14.8,93,3.1,2024-09-24
2024-09-24 02:00:00,14.5,93,3.6,2024-09-24
2024-09-24 03:00:00,14.1,92,4.4,2024-09-24
2024-09-24 04:00:00,13.6,93,4.3,2024-09-24
2024-09-24 05:00:00,13.3,93,5.4,2024-09-24
2024-09-24 06:00:00,13.2,90,5.6,2024-09-24
2024-09-24 07:00:00,14.6,88,6.8,2024-09-24
2024-09-24 08:00:00,15.9,80,11.1,2024-09-24
2024-09-24 09:00:00,16.4,73,13.7,2024-09-24
2024-09-24 10:00:00,17.4,69,18.1,2024-09-24
2024-09-24 11:00:00,17.6,72,20.7,2024-09-24
2024-09-24 12:00:00,17.1,65,17.9,2024-09-24
2024-09-24 13:00:00,16.3,59,18.1,2024-09-24
2024-09-24 14:00:00,16.4,57,16.4,2024-09-24
2024-09-24 15:00:00,15.5,61,15.0,2024-09-24
2024-09-24 16:00:00,15.6,66,16.4,2024-09-24
2024-09-24 17:00:00,14.9,73,11.2,2024-09-24
2024-09-24 18:00:00,14.4,76,10.0,2024-09-24
2024-09-24 19:00:00,14.2,81,9.2,2024-09-24
2024-09-24 20:00:00,14.1,85,9.0,2024-09-24
2024-09-24 21:00:00,14.1,84,9.6,2024-09-24
2024-09-24 22:00:00,14.1,84,11.8,2024-09-24
2024-09-24 23:00:00,13.9,84,12.2,2024-09-24
2024-09-25 00:00:00,13.8,85,11.5,2024-09-25
2024-09-25 01:00:00,13.6,85,8.5,2024-09-25
2024-09-25 02:00:00,13.1,84,7.1,2024-09-25
2024-09-25 03:00:00,12.6,85,5.6,2024-09-25
2024-09-25 04:00:00,12.7,86,4.7,2024-09-25
2024-09-25 05:00:00,12.7,87,4.4,2024-09-25
2024-09-25 06:00:00,12.8,85,4.1,2024-09-25
2024-09-25 07:00:00,14.1,81,4.9,2024-09-25
2024-09-25 08:00:00,15.9,74,8.3,2024-09-25
2024-09-25 09:00:00,17.4,69,10.9,2024-09-25
2024-09-25 10:00:00,19.0,65,13.7,2024-09-25
2024-09-25 11:00:00,20.3,62,15.5,2024-09-25
2024-09-25 12:00:00,21.0,60,15.4,2024-09-25
2024-09-25 13:00:00,21.6,58,15.8,2024-09-25
2024-09-25 14:00:00,22.0,56,15.8,2024-09-25
2024-09-25 15:00:00,21.9,55,15.8,2024-09-25
2024-09-25 16:00:00,21.2,57,16.5,2024-09-25
2024-09-25 17:00:00,19.9,60,17.1,2024-09-25
2024-09-25 18:00:00,18.7,63,17.1,2024-09-25
2024-09-25 19:00:00,17.3,64,15.3,2024-09-25
2024-09-25 20:00:00,16.0,63,13.4,2024-09-25
2024-09-25 21:00:00,15.0,63,12.6,2024-09-25
2024-09-25 22:00:00,14.7,63,12.3,2024-09-25
2024-09-25 23:00:00,14.7,62,12.0,2024-09-25
2024-09-26 00:00:00,14.8,63,11.7,2024-09-26
2024-09-26 01:00:00,14.7,65,12.2,2024-09-26
2024-09-26 02:00:00,14.6,69,12.8,2024-09-26
2024-09-26 03:00:00,14.5,72,13.1,2024-09-26
2024-09-26 04:00:00,14.5,76,13.4,2024-09-26
2024-09-26 05:00:00,14.5,80,13.2,2024-09-26
2024-09-26 06:00:00,14.7,83,13.4,2024-09-26
2024-09-26 07:00:00,15.3,85,13.8,2024-09-26
2024-09-26 08:00:00,16.1,87,14.8,2024-09-26
2024-09-26 09:00:00,16.6,87,16.0,2024-09-26
2024-09-26 10:00:00,16.8,85,16.2,2024-09-26
2024-09-26 11:00:00,16.7,82,15.5,2024-09-26
2024-09-26 12:00:00,16.7,80,15.0,2024-09-26
2024-09-26 13:00:00,16.8,80,15.2,2024-09-26
2024-09-26 14:00:00,16.9,80,15.1,2024-09-26
2024-09-26 15:00:00,16.8,81,14.6,2024-09-26
2024-09-26 16:00:00,16.4,82,12.7,2024-09-26
2024-09-26 17:00:00,15.7,83,10.5,2024-09-26
2024-09-26 18:00:00,15.2,84,8.8,2024-09-26
2024-09-26 19:00:00,15.0,84,8.6,2024-09-26
2024-09-26 20:00:00,14.9,84,9.0,2024-09-26
2024-09-26 21:00:00,14.8,84,9.7,2024-09-26
2024-09-26 22:00:00,14.8,83,10.5,2024-09-26
2024-09-26 23:00:00,14.8,80,11.8,2024-09-26
2024-09-27 00:00:00,14.8,79,13.7,2024-09-27
2024-09-27 01:00:00,14.9,75,15.9,2024-09-27
2024-09-27 02:00:00,14.9,64,18.8,2024-09-27
2024-09-27 03:00:00,14.7,57,21.3,2024-09-27
2024-09-27 04:00:00,14.3,57,22.3,2024-09-27
2024-09-27 05:00:00,13.6,61,23.1,2024-09-27
2024-09-27 06:00:00,13.2,64,23.3,2024-09-27
2024-09-27 07:00:00,12.1,63,16.2,2024-09-27
2024-09-27 08:00:00,13.3,61,21.4,2024-09-27
2024-09-27 09:00:00,14.2,59,25.3,2024-09-27
2024-09-27 10:00:00,14.8,56,26.3,2024-09-27
2024-09-27 11:00:00,15.2,53,25.8,2024-09-27
2024-09-27 12:00:00,15.5,51,25.6,2024-09-27
2024-09-27 13:00:00,15.8,49,25.6,2024-09-27
2024-09-27 14:00:00,16.1,48,25.0,2024-09-27
2024-09-27 15:00:00,16.0,49,23.7,2024-09-27
2024-09-27 16:00:00,15.0,55,21.2,2024-09-27
2024-09-27 17:00:00,13.7,65,17.5,2024-09-27
2024-09-27 18:00:00,12.5,73,14.3,2024-09-27
2024-09-27 19:00:00,11.7,79,11.8,2024-09-27
2024-09-27 20:00:00,11.2,85,9.8,2024-09-27
2024-09-27 21:00:00,10.8,89,8.7,2024-09-27
2024-09-27 22:00:00,10.5,91,8.8,2024-09-27
2024-09-27 23:00:00,10.4,91,9.5,2024-09-27
2024-09-28 00:00:00,10.3,91,10.5,2024-09-28
2024-09-28 01:00:00,10.1,89,11.9,2024-09-28
2024-09-28 02:00:00,9.9,87,13.0,2024-09-28
2024-09-28 03:00:00,9.6,85,13.3,2024-09-28
2024-09-28 04:00:00,9.1,85,11.3,2024-09-28
2024-09-28 05:00:00,8.4,86,8.8,2024-09-28
2024-09-28 06:00:00,8.1,86,7.9,2024-09-28
2024-09-28 07:00:00,8.5,84,10.2,2024-09-28
2024-09-28 08:00:00,9.3,80,14.1,2024-09-28
2024-09-28 09:00:00,10.0,76,17.2,2024-09-28
2024-09-28 10:00:00,10.8,71,17.8,2024-09-28
2024-09-28 11:00:00,11.6,64,17.7,2024-09-28
2024-09-28 12:00:00,12.1,59,17.3,2024-09-28
2024-09-28 13:00:00,12.5,54,17.6,2024-09-28
2024-09-28 14:00:00,12.6,50,18.0,2024-09-28
2024-09-28 15:00:00,12.3,49,17.3,2024-09-28
2024-09-28 16:00:00,11.2,52,13.7,2024-09-28
2024-09-28 17:00:00,9.6,59,9.2,2024-09-28
2024-09-28 18:00:00,8.3,64,6.0,2024-09-28
2024-09-28 19:00:00,7.4,68,4.9,2024-09-28
2024-09-28 20:00:00,6.7,71,4.6,2024-09-28
2024-09-28 21:00:00,6.1,73,4.6,2024-09-28
2024-09-28 22:00:00,5.5,74,4.5,2024-09-28
2024-09-28 23:00:00,5.0,75,4.7,2024-09-28
