time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-23 00:00:00,12.6,98,1.9,2024-09-23
2024-09-23 01:00:00,12.3,99,2.2,2024-09-23
2024-09-23 02:00:00,11.7,100,3.1,2024-09-23
2024-09-23 03:00:00,11.1,100,1.0,2024-09-23
2024-09-23 04:00:00,10.6,100,1.3,2024-09-23
2024-09-23 05:00:00,10.8,100,1.1,2024-09-23
2024-09-23 06:00:00,11.9,98,2.5,2024-09-23
2024-09-23 07:00:00,13.0,92,1.8,2024-09-23
2024-09-23 08:00:00,15.1,86,2.2,2024-09-23
2024-09-23 09:00:00,17.8,79,2.7,2024-09-23
2024-09-23 10:00:00,19.4,73,5.7,2024-09-23
2024-09-23 11:00:00,20.8,64,8.0,2024-09-23
2024-09-23 12:00:00,21.0,63,10.1,2024-09-23
2024-09-23 13:00:00,20.3,66,10.1,2024-09-23
2024-09-23 14:00:00,20.2,66,9.5,2024-09-23
2024-09-23 15:00:00,18.9,75,9.7,2024-09-23
2024-09-23 16:00:00,17.8,84,4.1,2024-09-23
2024-09-23 17:00:00,17.3,86,2.6,2024-09-23
2024-09-23 18:00:00,16.6,91,2.3,2024-09-23
2024-09-23 19:00:00,16.1,93,2.7,2024-09-23
2024-09-23 20:00:00,15.7,92,2.7,2024-09-23
2024-09-23 21:00:00,15.5,93,3.1,2024-09-23
2024-09-23 22:00:00,15.2,93,3.1,2024-09-23
2024-09-23 23:00:00,14.8,95,3.1,2024-09-23
2024-09-24 00:00:00,14.7,94,2.7,2024-09-24
2024-09-24 01:00:00,14.5,93,2.9,2024-09-24
2024-09-24 02:00:00,14.1,94,3.1,2024-09-24
2024-09-24 03:00:00,13.8,95,4.0,2024-09-24
2024-09-24 04:00:00,13.8,95,4.4,2024-09-24
2024-09-24 05:00:00,13.6,95,3.5,2024-09-24
2024-09-24 06:00:00,13.5,95,3.3,2024-09-24
2024-09-24 07:00:00,14.1,94,4.3,2024-09-24
2024-09-24 08:00:00,15.2,86,9.4,2024-09-24
2024-09-24 09:00:00,16.5,71,16.1,2024-09-24
2024-09-24 10:00:00,17.5,65,17.0,2024-09-24
2024-09-24 11:00:00,16.9,69,18.7,2024-09-24
2024-09-24 12:00:00,17.4,67,17.7,2024-09-24
2024-09-24 13:00:00,18.0,63,18.4,2024-09-24
2024-09-24 14:00:00,16.4,74,20.6,2024-09-24
2024-09-24 15:00:00,17.1,69,13.5,2024-09-24
2024-09-24 16:00:00,15.7,71,14.8,2024-09-24
2024-09-24 17:00:00,14.6,79,12.0,2024-09-24
2024-09-24 18:00:00,14.2,82,12.3,2024-09-24
2024-09-24 19:00:00,13.9,85,11.6,2024-09-24
2024-09-24 20:00:00,14.1,85,11.3,2024-09-24
2024-09-24 21:00:00,14.4,81,12.5,2024-09-24
2024-09-24 22:00:00,14.3,82,13.8,2024-09-24
2024-09-24 23:00:00,14.2,83,15.3,2024-09-24
2024-09-25 00:00:00,14.0,83,15.3,2024-09-25
