time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-02 05:00:00,8.4,93,3.2,2024-10-02
2024-10-02 06:00:00,8.5,92,2.6,2024-10-02
2024-10-02 07:00:00,9.6,89,2.9,2024-10-02
2024-10-02 08:00:00,11.2,85,4.0,2024-10-02
2024-10-02 09:00:00,12.6,81,4.8,2024-10-02
2024-10-02 10:00:00,13.6,76,5.0,2024-10-02
2024-10-02 11:00:00,14.4,70,5.5,2024-10-02
2024-10-02 12:00:00,14.9,66,6.1,2024-10-02
2024-10-02 13:00:00,15.1,65,7.3,2024-10-02
2024-10-02 14:00:00,15.0,65,8.4,2024-10-02
2024-10-02 15:00:00,14.5,66,8.8,2024-10-02
2024-10-02 16:00:00,13.4,68,8.5,2024-10-02
2024-10-02 17:00:00,12.0,71,7.9,2024-10-02
2024-10-02 18:00:00,10.7,73,6.8,2024-10-02
2024-10-02 19:00:00,9.7,74,5.7,2024-10-02
2024-10-02 20:00:00,9.0,74,4.2,2024-10-02
2024-10-02 21:00:00,8.3,75,3.4,2024-10-02
2024-10-02 22:00:00,7.7,76,3.4,2024-10-02
2024-10-02 23:00:00,7.3,77,3.5,2024-10-02
