time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-14 09:00:00,8.0,80,8.4,2024-10-14
2024-10-14 10:00:00,8.7,79,7.3,2024-10-14
2024-10-14 11:00:00,9.2,81,5.0,2024-10-14
2024-10-14 12:00:00,9.4,83,3.1,2024-10-14
2024-10-14 13:00:00,9.4,86,2.2,2024-10-14
2024-10-14 14:00:00,9.2,89,1.8,2024-10-14
2024-10-14 15:00:00,8.9,92,1.6,2024-10-14
2024-10-14 16:00:00,8.7,93,0.7,2024-10-14
2024-10-14 17:00:00,8.4,94,1.6,2024-10-14
2024-10-14 18:00:00,8.0,95,2.6,2024-10-14
2024-10-14 19:00:00,7.4,96,3.0,2024-10-14
2024-10-14 20:00:00,6.6,98,2.6,2024-10-14
2024-10-14 21:00:00,6.0,99,2.3,2024-10-14
2024-10-14 22:00:00,5.4,100,2.2,2024-10-14
2024-10-14 23:00:00,5.0,100,2.2,2024-10-14
2024-10-15 00:00:00,4.7,100,1.8,2024-10-15
2024-10-15 01:00:00,4.6,100,0.7,2024-10-15
2024-10-15 02:00:00,4.6,100,0.8,2024-10-15
2024-10-15 03:00:00,4.7,100,1.9,2024-10-15
2024-10-15 04:00:00,4.7,100,2.7,2024-10-15
2024-10-15 05:00:00,4.8,100,3.5,2024-10-15
2024-10-15 06:00:00,5.1,100,4.7,2024-10-15
2024-10-15 07:00:00,5.8,97,6.0,2024-10-15
2024-10-15 08:00:00,6.8,92,7.4,2024-10-15
2024-10-15 09:00:00,7.9,88,8.8,2024-10-15
2024-10-15 10:00:00,9.0,84,9.6,2024-10-15
2024-10-15 11:00:00,10.3,81,10.0,2024-10-15
2024-10-15 12:00:00,11.2,78,10.5,2024-10-15
2024-10-15 13:00:00,11.9,77,10.8,2024-10-15
2024-10-15 14:00:00,12.3,76,11.1,2024-10-15
2024-10-15 15:00:00,12.3,77,10.7,2024-10-15
2024-10-15 16:00:00,11.5,80,9.7,2024-10-15
2024-10-15 17:00:00,10.3,83,8.3,2024-10-15
2024-10-15 18:00:00,9.3,86,7.6,2024-10-15
2024-10-15 19:00:00,8.6,86,7.9,2024-10-15
2024-10-15 20:00:00,8.0,85,8.5,2024-10-15
2024-10-15 21:00:00,7.5,84,9.2,2024-10-15
2024-10-15 22:00:00,6.9,84,9.3,2024-10-15
2024-10-15 23:00:00,6.4,85,9.1,2024-10-15
2024-10-16 00:00:00,6.1,86,9.0,2024-10-16
2024-10-16 01:00:00,5.8,87,8.0,2024-10-16
2024-10-16 02:00:00,5.7,86,7.5,2024-10-16
2024-10-16 03:00:00,5.7,85,7.2,2024-10-16
2024-10-16 04:00:00,5.4,84,7.2,2024-10-16
2024-10-16 05:00:00,5.2,83,7.3,2024-10-16
2024-10-16 06:00:00,5.4,81,8.0,2024-10-16
2024-10-16 07:00:00,6.3,79,9.7,2024-10-16
2024-10-16 08:00:00,7.7,76,12.1,2024-10-16
2024-10-16 09:00:00,9.1,73,13.8,2024-10-16
2024-10-16 10:00:00,10.8,71,14.4,2024-10-16
2024-10-16 11:00:00,12.5,69,14.8,2024-10-16
2024-10-16 12:00:00,13.8,68,14.4,2024-10-16
2024-10-16 13:00:00,14.5,69,13.4,2024-10-16
2024-10-16 14:00:00,14.7,71,11.6,2024-10-16
2024-10-16 15:00:00,14.4,74,10.1,2024-10-16
2024-10-16 16:00:00,13.6,78,8.6,2024-10-16
2024-10-16 17:00:00,12.3,82,7.6,2024-10-16
2024-10-16 18:00:00,11.2,85,6.6,2024-10-16
2024-10-16 19:00:00,10.5,86,6.0,2024-10-16
2024-10-16 20:00:00,10.0,87,6.0,2024-10-16
2024-10-16 21:00:00,9.6,87,5.7,2024-10-16
2024-10-16 22:00:00,9.3,88,5.8,2024-10-16
2024-10-16 23:00:00,9.0,89,5.8,2024-10-16
2024-10-17 00:00:00,8.8,90,6.0,2024-10-17
2024-10-17 01:00:00,8.6,90,6.1,2024-10-17
2024-10-17 02:00:00,8.5,90,5.8,2024-10-17
2024-10-17 03:00:00,8.3,90,5.8,2024-10-17
2024-10-17 04:00:00,7.9,91,5.5,2024-10-17
2024-10-17 05:00:00,7.5,92,5.0,2024-10-17
2024-10-17 06:00:00,7.6,91,4.8,2024-10-17
2024-10-17 07:00:00,8.5,88,4.8,2024-10-17
2024-10-17 08:00:00,10.0,84,5.8,2024-10-17
2024-10-17 09:00:00,11.5,80,5.9,2024-10-17
2024-10-17 10:00:00,12.8,78,5.2,2024-10-17
2024-10-17 11:00:00,14.1,77,4.6,2024-10-17
2024-10-17 12:00:00,15.0,77,4.0,2024-10-17
2024-10-17 13:00:00,15.3,80,3.4,2024-10-17
2024-10-17 14:00:00,15.3,85,3.0,2024-10-17
2024-10-17 15:00:00,15.0,89,2.2,2024-10-17
2024-10-17 16:00:00,14.6,92,1.5,2024-10-17
2024-10-17 17:00:00,14.0,93,1.1,2024-10-17
2024-10-17 18:00:00,13.5,95,0.8,2024-10-17
2024-10-17 19:00:00,13.1,97,0.8,2024-10-17
2024-10-17 20:00:00,12.8,98,1.1,2024-10-17
2024-10-17 21:00:00,12.7,99,1.4,2024-10-17
2024-10-17 22:00:00,12.7,100,1.5,2024-10-17
2024-10-17 23:00:00,12.9,100,1.3,2024-10-17
