time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-14 00:00:00,11.3,77,12.8,2024-09-14
2024-09-14 01:00:00,10.9,77,13.8,2024-09-14
2024-09-14 02:00:00,10.5,77,15.6,2024-09-14
2024-09-14 03:00:00,10.4,77,15.4,2024-09-14
2024-09-14 04:00:00,10.0,78,15.6,2024-09-14
2024-09-14 05:00:00,9.7,78,16.3,2024-09-14
2024-09-14 06:00:00,9.9,78,15.0,2024-09-14
2024-09-14 07:00:00,10.3,72,15.6,2024-09-14
2024-09-14 08:00:00,10.8,70,15.3,2024-09-14
2024-09-14 09:00:00,11.8,66,14.9,2024-09-14
2024-09-14 10:00:00,13.1,60,15.6,2024-09-14
2024-09-14 11:00:00,14.0,56,17.4,2024-09-14
2024-09-14 12:00:00,14.7,54,18.3,2024-09-14
2024-09-14 13:00:00,15.4,50,19.4,2024-09-14
2024-09-14 14:00:00,15.9,49,18.1,2024-09-14
2024-09-14 15:00:00,16.0,46,17.7,2024-09-14
2024-09-14 16:00:00,15.4,48,16.6,2024-09-14
2024-09-14 17:00:00,14.2,53,13.4,2024-09-14
2024-09-14 18:00:00,12.8,63,9.7,2024-09-14
2024-09-14 19:00:00,11.7,69,8.6,2024-09-14
2024-09-14 20:00:00,10.8,73,7.4,2024-09-14
2024-09-14 21:00:00,10.1,74,7.2,2024-09-14
2024-09-14 22:00:00,9.7,75,7.7,2024-09-14
2024-09-14 23:00:00,9.3,76,6.7,2024-09-14
2024-09-15 00:00:00,9.0,77,5.9,2024-09-15
2024-09-15 01:00:00,8.7,79,5.9,2024-09-15
2024-09-15 02:00:00,8.3,82,6.2,2024-09-15
2024-09-15 03:00:00,8.1,84,4.7,2024-09-15
2024-09-15 04:00:00,7.7,87,4.2,2024-09-15
2024-09-15 05:00:00,7.4,89,4.2,2024-09-15
2024-09-15 06:00:00,7.5,89,4.2,2024-09-15
2024-09-15 07:00:00,9.1,82,7.8,2024-09-15
2024-09-15 08:00:00,11.1,74,12.2,2024-09-15
2024-09-15 09:00:00,12.8,68,13.0,2024-09-15
2024-09-15 10:00:00,14.3,62,15.3,2024-09-15
2024-09-15 11:00:00,15.0,59,12.8,2024-09-15
