time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-03 17:00:00,11.9,67,5.8,2024-10-03
2024-10-03 18:00:00,11.2,72,3.7,2024-10-03
2024-10-03 19:00:00,10.7,77,3.6,2024-10-03
2024-10-03 20:00:00,10.4,81,4.7,2024-10-03
2024-10-03 21:00:00,10.2,85,5.5,2024-10-03
2024-10-03 22:00:00,10.1,87,5.4,2024-10-03
2024-10-03 23:00:00,10.0,87,5.1,2024-10-03
2024-10-04 00:00:00,10.0,87,4.7,2024-10-04
2024-10-04 01:00:00,9.9,87,4.7,2024-10-04
2024-10-04 02:00:00,9.9,88,4.7,2024-10-04
2024-10-04 03:00:00,9.7,88,5.0,2024-10-04
2024-10-04 04:00:00,9.3,89,5.4,2024-10-04
2024-10-04 05:00:00,8.8,91,6.1,2024-10-04
2024-10-04 06:00:00,8.8,90,6.9,2024-10-04
2024-10-04 07:00:00,9.6,85,8.2,2024-10-04
2024-10-04 08:00:00,10.9,79,10.3,2024-10-04
2024-10-04 09:00:00,12.0,73,11.7,2024-10-04
2024-10-04 10:00:00,12.6,69,11.2,2024-10-04
2024-10-04 11:00:00,13.0,67,9.7,2024-10-04
2024-10-04 12:00:00,13.3,65,8.7,2024-10-04
2024-10-04 13:00:00,13.6,63,9.7,2024-10-04
2024-10-04 14:00:00,13.7,62,11.2,2024-10-04
2024-10-04 15:00:00,13.5,63,11.8,2024-10-04
2024-10-04 16:00:00,12.7,67,9.2,2024-10-04
2024-10-04 17:00:00,11.4,74,5.4,2024-10-04
2024-10-04 18:00:00,10.3,79,3.1,2024-10-04
2024-10-04 19:00:00,9.3,82,2.9,2024-10-04
2024-10-04 20:00:00,8.5,84,3.3,2024-10-04
2024-10-04 21:00:00,7.8,86,3.7,2024-10-04
2024-10-04 22:00:00,7.2,87,3.8,2024-10-04
2024-10-04 23:00:00,6.8,88,3.4,2024-10-04
2024-10-05 00:00:00,6.6,88,3.2,2024-10-05
2024-10-05 01:00:00,5.9,87,3.1,2024-10-05
2024-10-05 02:00:00,5.5,88,2.9,2024-10-05
2024-10-05 03:00:00,5.1,90,2.6,2024-10-05
2024-10-05 04:00:00,4.4,93,2.6,2024-10-05
2024-10-05 05:00:00,3.6,95,2.7,2024-10-05
2024-10-05 06:00:00,3.9,95,2.9,2024-10-05
2024-10-05 07:00:00,5.8,90,3.6,2024-10-05
2024-10-05 08:00:00,8.7,82,4.7,2024-10-05
2024-10-05 09:00:00,11.1,75,6.0,2024-10-05
2024-10-05 10:00:00,12.6,69,7.6,2024-10-05
2024-10-05 11:00:00,13.7,63,9.4,2024-10-05
2024-10-05 12:00:00,14.4,59,10.7,2024-10-05
2024-10-05 13:00:00,14.9,57,10.9,2024-10-05
2024-10-05 14:00:00,15.0,56,9.9,2024-10-05
2024-10-05 15:00:00,14.5,57,8.8,2024-10-05
2024-10-05 16:00:00,13.2,62,6.6,2024-10-05
2024-10-05 17:00:00,11.5,69,4.0,2024-10-05
2024-10-05 18:00:00,9.9,75,2.9,2024-10-05
2024-10-05 19:00:00,9.0,78,2.7,2024-10-05
2024-10-05 20:00:00,8.4,79,3.6,2024-10-05
2024-10-05 21:00:00,7.8,80,4.3,2024-10-05
2024-10-05 22:00:00,7.0,82,4.3,2024-10-05
2024-10-05 23:00:00,6.3,84,4.3,2024-10-05
2024-10-06 00:00:00,5.7,85,4.0,2024-10-06
2024-10-06 01:00:00,5.3,86,4.0,2024-10-06
2024-10-06 02:00:00,5.0,86,3.7,2024-10-06
2024-10-06 03:00:00,4.7,87,3.7,2024-10-06
2024-10-06 04:00:00,4.0,89,3.7,2024-10-06
2024-10-06 05:00:00,3.3,92,4.1,2024-10-06
2024-10-06 06:00:00,3.6,92,4.4,2024-10-06
2024-10-06 07:00:00,5.4,87,5.4,2024-10-06
2024-10-06 08:00:00,8.1,78,7.4,2024-10-06
2024-10-06 09:00:00,10.5,71,8.9,2024-10-06
2024-10-06 10:00:00,12.2,66,9.7,2024-10-06
2024-10-06 11:00:00,13.6,63,10.0,2024-10-06
2024-10-06 12:00:00,14.6,61,10.1,2024-10-06
2024-10-06 13:00:00,15.1,60,10.3,2024-10-06
2024-10-06 14:00:00,15.3,60,9.8,2024-10-06
2024-10-06 15:00:00,14.9,62,9.3,2024-10-06
2024-10-06 16:00:00,13.6,67,7.6,2024-10-06
2024-10-06 17:00:00,11.7,73,5.3,2024-10-06
2024-10-06 18:00:00,10.1,79,3.8,2024-10-06
2024-10-06 19:00:00,9.1,82,3.7,2024-10-06
2024-10-06 20:00:00,8.3,84,3.7,2024-10-06
2024-10-06 21:00:00,7.6,86,4.0,2024-10-06
2024-10-06 22:00:00,7.0,88,4.0,2024-10-06
2024-10-06 23:00:00,6.4,90,3.6,2024-10-06
