time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-23 10:00:00,18.6,76,2.3,2024-09-23
2024-09-23 11:00:00,19.4,73,3.9,2024-09-23
2024-09-23 12:00:00,19.7,72,5.2,2024-09-23
2024-09-23 13:00:00,19.3,76,5.9,2024-09-23
2024-09-23 14:00:00,18.3,82,6.4,2024-09-23
2024-09-23 15:00:00,17.5,87,6.0,2024-09-23
2024-09-23 16:00:00,17.0,89,5.0,2024-09-23
2024-09-23 17:00:00,16.6,90,3.9,2024-09-23
2024-09-23 18:00:00,16.3,90,2.9,2024-09-23
2024-09-23 19:00:00,16.0,91,2.9,2024-09-23
2024-09-23 20:00:00,15.7,92,2.9,2024-09-23
2024-09-23 21:00:00,15.5,92,3.2,2024-09-23
2024-09-23 22:00:00,15.3,92,3.4,2024-09-23
2024-09-23 23:00:00,15.1,91,3.1,2024-09-23
2024-09-24 00:00:00,15.0,91,3.3,2024-09-24
2024-09-24 01:00:00,14.8,91,3.3,2024-09-24
2024-09-24 02:00:00,14.6,92,3.1,2024-09-24
2024-09-24 03:00:00,14.4,92,2.8,2024-09-24
2024-09-24 04:00:00,14.2,92,2.5,2024-09-24
2024-09-24 05:00:00,13.9,93,2.4,2024-09-24
2024-09-24 06:00:00,13.8,93,2.3,2024-09-24
2024-09-24 07:00:00,13.8,95,3.3,2024-09-24
2024-09-24 08:00:00,15.4,87,5.2,2024-09-24
2024-09-24 09:00:00,16.8,81,7.1,2024-09-24
2024-09-24 10:00:00,17.6,77,8.8,2024-09-24
2024-09-24 11:00:00,18.3,74,10.5,2024-09-24
2024-09-24 12:00:00,18.6,72,11.5,2024-09-24
2024-09-24 13:00:00,18.5,71,11.8,2024-09-24
2024-09-24 14:00:00,18.2,71,11.8,2024-09-24
2024-09-24 15:00:00,17.6,72,11.1,2024-09-24
2024-09-24 16:00:00,16.8,75,9.4,2024-09-24
2024-09-24 17:00:00,15.9,78,7.1,2024-09-24
2024-09-24 18:00:00,15.0,82,5.4,2024-09-24
2024-09-24 19:00:00,14.3,85,5.0,2024-09-24
2024-09-24 20:00:00,13.8,89,5.3,2024-09-24
2024-09-24 21:00:00,13.3,91,5.3,2024-09-24
2024-09-24 22:00:00,12.8,92,5.0,2024-09-24
2024-09-24 23:00:00,12.4,93,4.5,2024-09-24
2024-09-25 00:00:00,12.1,93,4.0,2024-09-25
2024-09-25 01:00:00,11.7,93,4.0,2024-09-25
2024-09-25 02:00:00,11.4,92,3.8,2024-09-25
2024-09-25 03:00:00,11.2,91,3.9,2024-09-25
2024-09-25 04:00:00,10.8,91,3.7,2024-09-25
2024-09-25 05:00:00,10.5,90,3.1,2024-09-25
2024-09-25 06:00:00,10.8,88,3.6,2024-09-25
2024-09-25 07:00:00,12.2,83,5.8,2024-09-25
2024-09-25 08:00:00,14.3,76,8.9,2024-09-25
2024-09-25 09:00:00,16.2,69,11.6,2024-09-25
2024-09-25 10:00:00,17.8,62,13.5,2024-09-25
2024-09-25 11:00:00,19.2,55,15.3,2024-09-25
2024-09-25 12:00:00,20.1,51,16.2,2024-09-25
2024-09-25 13:00:00,20.0,49,16.2,2024-09-25
2024-09-25 14:00:00,19.2,50,15.5,2024-09-25
2024-09-25 15:00:00,18.3,53,15.3,2024-09-25
2024-09-25 16:00:00,17.3,61,16.5,2024-09-25
2024-09-25 17:00:00,16.1,73,18.2,2024-09-25
2024-09-25 18:00:00,15.2,81,19.3,2024-09-25
2024-09-25 19:00:00,14.9,83,18.8,2024-09-25
2024-09-25 20:00:00,15.0,83,17.9,2024-09-25
2024-09-25 21:00:00,15.0,83,16.9,2024-09-25
2024-09-25 22:00:00,14.8,85,15.3,2024-09-25
2024-09-25 23:00:00,14.6,89,13.7,2024-09-25
