time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-08 00:00:00,14.7,98,4.4,2024-10-08
2024-10-08 01:00:00,14.6,97,1.1,2024-10-08
2024-10-08 02:00:00,14.5,98,4.2,2024-10-08
2024-10-08 03:00:00,14.5,97,2.9,2024-10-08
2024-10-08 04:00:00,14.0,97,3.1,2024-10-08
2024-10-08 05:00:00,13.4,99,2.5,2024-10-08
2024-10-08 06:00:00,12.8,99,2.4,2024-10-08
2024-10-08 07:00:00,13.3,98,1.1,2024-10-08
2024-10-08 08:00:00,14.7,95,3.1,2024-10-08
2024-10-08 09:00:00,15.7,92,3.5,2024-10-08
2024-10-08 10:00:00,15.9,93,2.6,2024-10-08
2024-10-08 11:00:00,16.3,92,4.5,2024-10-08
2024-10-08 12:00:00,16.3,89,4.8,2024-10-08
2024-10-08 13:00:00,16.0,91,3.1,2024-10-08
2024-10-08 14:00:00,15.8,93,3.6,2024-10-08
2024-10-08 15:00:00,15.6,95,1.1,2024-10-08
2024-10-08 16:00:00,15.3,95,2.7,2024-10-08
2024-10-08 17:00:00,14.9,94,2.3,2024-10-08
2024-10-08 18:00:00,14.4,97,2.3,2024-10-08
2024-10-08 19:00:00,14.1,98,3.3,2024-10-08
2024-10-08 20:00:00,13.9,97,4.2,2024-10-08
2024-10-08 21:00:00,13.5,95,2.9,2024-10-08
2024-10-08 22:00:00,13.1,96,4.3,2024-10-08
2024-10-08 23:00:00,13.0,96,4.1,2024-10-08
2024-10-09 00:00:00,12.8,96,4.4,2024-10-09
2024-10-09 01:00:00,12.5,96,3.5,2024-10-09
2024-10-09 02:00:00,12.2,97,4.1,2024-10-09
2024-10-09 03:00:00,11.5,97,4.3,2024-10-09
2024-10-09 04:00:00,11.3,94,5.7,2024-10-09
2024-10-09 05:00:00,11.2,92,5.6,2024-10-09
2024-10-09 06:00:00,11.7,88,6.3,2024-10-09
2024-10-09 07:00:00,12.4,86,6.5,2024-10-09
2024-10-09 08:00:00,13.5,83,5.6,2024-10-09
2024-10-09 09:00:00,14.7,81,8.5,2024-10-09
2024-10-09 10:00:00,16.0,79,9.4,2024-10-09
2024-10-09 11:00:00,17.4,75,9.9,2024-10-09
2024-10-09 12:00:00,18.2,68,13.4,2024-10-09
2024-10-09 13:00:00,17.1,74,11.3,2024-10-09
2024-10-09 14:00:00,16.5,80,11.9,2024-10-09
2024-10-09 15:00:00,16.0,84,6.4,2024-10-09
2024-10-09 16:00:00,15.7,89,5.2,2024-10-09
2024-10-09 17:00:00,16.0,82,12.7,2024-10-09
2024-10-09 18:00:00,15.8,79,10.4,2024-10-09
2024-10-09 19:00:00,15.6,83,11.7,2024-10-09
2024-10-09 20:00:00,15.6,86,8.7,2024-10-09
2024-10-09 21:00:00,15.6,87,7.6,2024-10-09
2024-10-09 22:00:00,15.5,87,4.2,2024-10-09
2024-10-09 23:00:00,15.0,91,4.7,2024-10-09
2024-10-10 00:00:00,14.9,91,4.3,2024-10-10
2024-10-10 01:00:00,14.6,93,3.7,2024-10-10
2024-10-10 02:00:00,14.8,91,5.9,2024-10-10
2024-10-10 03:00:00,14.8,93,9.9,2024-10-10
2024-10-10 04:00:00,15.0,91,9.8,2024-10-10
2024-10-10 05:00:00,14.9,93,10.1,2024-10-10
2024-10-10 06:00:00,15.2,91,12.5,2024-10-10
2024-10-10 07:00:00,15.9,83,12.8,2024-10-10
