time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-08 12:00:00,19.1,73,13.5,2024-10-08
2024-10-08 13:00:00,19.1,73,13.0,2024-10-08
2024-10-08 14:00:00,18.7,74,11.9,2024-10-08
2024-10-08 15:00:00,18.1,75,10.4,2024-10-08
2024-10-08 16:00:00,17.6,77,8.6,2024-10-08
2024-10-08 17:00:00,17.1,80,7.0,2024-10-08
2024-10-08 18:00:00,16.6,83,4.5,2024-10-08
2024-10-08 19:00:00,16.4,86,2.0,2024-10-08
2024-10-08 20:00:00,16.2,89,5.2,2024-10-08
2024-10-08 21:00:00,16.0,90,9.0,2024-10-08
2024-10-08 22:00:00,15.7,89,12.0,2024-10-08
2024-10-08 23:00:00,15.5,86,14.7,2024-10-08
2024-10-09 00:00:00,15.2,84,16.1,2024-10-09
2024-10-09 01:00:00,14.7,85,14.2,2024-10-09
2024-10-09 02:00:00,14.1,88,10.2,2024-10-09
2024-10-09 03:00:00,13.7,90,8.0,2024-10-09
2024-10-09 04:00:00,13.3,91,7.4,2024-10-09
2024-10-09 05:00:00,13.1,90,7.1,2024-10-09
2024-10-09 06:00:00,13.2,89,7.4,2024-10-09
2024-10-09 07:00:00,13.9,86,8.4,2024-10-09
2024-10-09 08:00:00,14.9,81,10.0,2024-10-09
2024-10-09 09:00:00,15.7,78,11.0,2024-10-09
2024-10-09 10:00:00,15.8,77,11.3,2024-10-09
2024-10-09 11:00:00,15.7,78,11.1,2024-10-09
2024-10-09 12:00:00,15.6,79,10.2,2024-10-09
2024-10-09 13:00:00,15.7,79,8.6,2024-10-09
2024-10-09 14:00:00,15.8,78,6.6,2024-10-09
2024-10-09 15:00:00,15.8,79,5.6,2024-10-09
2024-10-09 16:00:00,15.6,82,5.9,2024-10-09
2024-10-09 17:00:00,15.3,86,6.6,2024-10-09
2024-10-09 18:00:00,15.0,88,7.4,2024-10-09
2024-10-09 19:00:00,14.9,88,8.4,2024-10-09
2024-10-09 20:00:00,14.7,86,9.6,2024-10-09
2024-10-09 21:00:00,14.6,85,10.2,2024-10-09
2024-10-09 22:00:00,14.5,84,9.0,2024-10-09
2024-10-09 23:00:00,14.3,84,7.7,2024-10-09
2024-10-10 00:00:00,14.2,84,6.6,2024-10-10
2024-10-10 01:00:00,14.8,82,9.4,2024-10-10
2024-10-10 02:00:00,15.7,79,13.0,2024-10-10
2024-10-10 03:00:00,16.2,76,16.3,2024-10-10
2024-10-10 04:00:00,16.1,73,19.5,2024-10-10
2024-10-10 05:00:00,15.7,70,24.7,2024-10-10
2024-10-10 06:00:00,15.4,68,28.2,2024-10-10
2024-10-10 07:00:00,15.3,68,28.7,2024-10-10
2024-10-10 08:00:00,15.3,69,27.3,2024-10-10
2024-10-10 09:00:00,15.4,69,25.6,2024-10-10
2024-10-10 10:00:00,15.7,67,24.5,2024-10-10
2024-10-10 11:00:00,16.0,64,23.4,2024-10-10
2024-10-10 12:00:00,16.3,62,21.9,2024-10-10
2024-10-10 13:00:00,16.4,62,20.5,2024-10-10
2024-10-10 14:00:00,16.3,64,18.4,2024-10-10
2024-10-10 15:00:00,16.0,67,16.9,2024-10-10
2024-10-10 16:00:00,15.2,72,14.9,2024-10-10
2024-10-10 17:00:00,14.2,77,13.2,2024-10-10
2024-10-10 18:00:00,13.3,82,12.0,2024-10-10
2024-10-10 19:00:00,12.9,85,11.7,2024-10-10
2024-10-10 20:00:00,12.7,86,12.5,2024-10-10
2024-10-10 21:00:00,12.5,87,12.8,2024-10-10
2024-10-10 22:00:00,12.4,88,12.5,2024-10-10
2024-10-10 23:00:00,12.2,88,12.3,2024-10-10
2024-10-11 00:00:00,12.1,88,12.1,2024-10-11
2024-10-11 01:00:00,12.1,87,12.0,2024-10-11
2024-10-11 02:00:00,12.1,87,12.2,2024-10-11
2024-10-11 03:00:00,12.0,86,12.2,2024-10-11
2024-10-11 04:00:00,11.8,86,12.2,2024-10-11
2024-10-11 05:00:00,11.6,87,12.2,2024-10-11
2024-10-11 06:00:00,11.7,87,12.5,2024-10-11
2024-10-11 07:00:00,12.1,85,13.5,2024-10-11
2024-10-11 08:00:00,12.8,82,15.1,2024-10-11
2024-10-11 09:00:00,13.5,78,16.6,2024-10-11
2024-10-11 10:00:00,14.2,73,17.5,2024-10-11
2024-10-11 11:00:00,14.9,68,17.9,2024-10-11
2024-10-11 12:00:00,15.4,65,18.0,2024-10-11
2024-10-11 13:00:00,15.6,65,17.4,2024-10-11
2024-10-11 14:00:00,15.4,66,16.5,2024-10-11
2024-10-11 15:00:00,15.0,69,14.8,2024-10-11
2024-10-11 16:00:00,14.0,75,12.0,2024-10-11
2024-10-11 17:00:00,12.7,82,8.9,2024-10-11
2024-10-11 18:00:00,11.7,88,6.6,2024-10-11
2024-10-11 19:00:00,11.1,90,5.4,2024-10-11
2024-10-11 20:00:00,10.9,91,4.5,2024-10-11
2024-10-11 21:00:00,10.7,91,4.0,2024-10-11
2024-10-11 22:00:00,10.7,90,4.0,2024-10-11
2024-10-11 23:00:00,10.9,88,4.0,2024-10-11
