time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-16 10:00:00,12.4,76,5.6,2024-09-16
2024-09-16 11:00:00,12.8,75,6.6,2024-09-16
2024-09-16 12:00:00,13.1,75,7.1,2024-09-16
2024-09-16 13:00:00,13.6,74,6.6,2024-09-16
2024-09-16 14:00:00,14.1,73,5.6,2024-09-16
2024-09-16 15:00:00,14.3,73,4.6,2024-09-16
2024-09-16 16:00:00,14.2,76,3.6,2024-09-16
2024-09-16 17:00:00,13.9,80,2.4,2024-09-16
2024-09-16 18:00:00,13.5,83,2.2,2024-09-16
2024-09-16 19:00:00,13.1,84,2.2,2024-09-16
2024-09-16 20:00:00,12.6,84,2.2,2024-09-16
2024-09-16 21:00:00,12.3,84,2.3,2024-09-16
2024-09-16 22:00:00,12.1,83,2.4,2024-09-16
2024-09-16 23:00:00,12.1,83,2.5,2024-09-16
2024-09-17 00:00:00,12.1,82,2.6,2024-09-17
2024-09-17 01:00:00,12.1,82,3.1,2024-09-17
2024-09-17 02:00:00,12.0,82,3.3,2024-09-17
2024-09-17 03:00:00,12.0,83,3.6,2024-09-17
2024-09-17 04:00:00,11.9,85,3.7,2024-09-17
2024-09-17 05:00:00,11.8,87,3.2,2024-09-17
2024-09-17 06:00:00,12.2,87,3.5,2024-09-17
2024-09-17 07:00:00,13.2,85,4.7,2024-09-17
2024-09-17 08:00:00,14.7,82,6.6,2024-09-17
2024-09-17 09:00:00,16.1,78,8.6,2024-09-17
2024-09-17 10:00:00,17.2,74,9.5,2024-09-17
2024-09-17 11:00:00,18.2,69,10.0,2024-09-17
2024-09-17 12:00:00,18.8,66,10.4,2024-09-17
2024-09-17 13:00:00,18.6,69,8.5,2024-09-17
2024-09-17 14:00:00,18.6,70,7.1,2024-09-17
2024-09-17 15:00:00,18.3,71,5.9,2024-09-17
2024-09-17 16:00:00,17.6,74,4.4,2024-09-17
2024-09-17 17:00:00,16.7,79,3.2,2024-09-17
2024-09-17 18:00:00,15.9,82,2.3,2024-09-17
2024-09-17 19:00:00,15.3,84,2.4,2024-09-17
2024-09-17 20:00:00,14.7,84,2.3,2024-09-17
2024-09-17 21:00:00,14.4,85,2.6,2024-09-17
2024-09-17 22:00:00,14.2,86,3.0,2024-09-17
2024-09-17 23:00:00,14.2,87,3.7,2024-09-17
2024-09-18 00:00:00,14.1,88,4.0,2024-09-18
2024-09-18 01:00:00,14.1,89,4.5,2024-09-18
2024-09-18 02:00:00,14.0,90,4.5,2024-09-18
2024-09-18 03:00:00,14.0,90,4.6,2024-09-18
2024-09-18 04:00:00,13.9,90,4.5,2024-09-18
2024-09-18 05:00:00,13.9,90,4.3,2024-09-18
2024-09-18 06:00:00,14.2,88,4.8,2024-09-18
2024-09-18 07:00:00,15.2,84,7.0,2024-09-18
2024-09-18 08:00:00,16.4,78,10.9,2024-09-18
2024-09-18 09:00:00,17.3,74,14.1,2024-09-18
2024-09-18 10:00:00,17.5,73,14.8,2024-09-18
2024-09-18 11:00:00,17.4,73,14.8,2024-09-18
2024-09-18 12:00:00,17.3,73,14.5,2024-09-18
2024-09-18 13:00:00,17.7,70,14.8,2024-09-18
2024-09-18 14:00:00,18.1,66,14.8,2024-09-18
2024-09-18 15:00:00,18.2,64,14.3,2024-09-18
2024-09-18 16:00:00,17.5,66,12.5,2024-09-18
2024-09-18 17:00:00,16.5,70,10.2,2024-09-18
2024-09-18 18:00:00,15.6,74,8.7,2024-09-18
2024-09-18 19:00:00,15.1,76,8.7,2024-09-18
2024-09-18 20:00:00,14.7,78,9.4,2024-09-18
2024-09-18 21:00:00,14.3,80,10.2,2024-09-18
2024-09-18 22:00:00,14.0,83,10.4,2024-09-18
2024-09-18 23:00:00,13.8,87,10.4,2024-09-18
