time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-03 00:00:00,10.8,89,9.2,2024-10-03
2024-10-03 01:00:00,10.3,88,12.1,2024-10-03
2024-10-03 02:00:00,9.8,88,10.6,2024-10-03
2024-10-03 03:00:00,9.6,89,10.0,2024-10-03
2024-10-03 04:00:00,9.4,88,8.9,2024-10-03
2024-10-03 05:00:00,9.3,89,8.7,2024-10-03
2024-10-03 06:00:00,9.2,89,6.9,2024-10-03
2024-10-03 07:00:00,9.7,88,5.5,2024-10-03
2024-10-03 08:00:00,10.5,84,8.3,2024-10-03
2024-10-03 09:00:00,11.4,76,13.2,2024-10-03
2024-10-03 10:00:00,12.0,74,12.6,2024-10-03
2024-10-03 11:00:00,12.7,71,12.8,2024-10-03
2024-10-03 12:00:00,13.7,67,12.4,2024-10-03
2024-10-03 13:00:00,13.3,69,16.6,2024-10-03
2024-10-03 14:00:00,13.1,70,15.0,2024-10-03
2024-10-03 15:00:00,12.8,70,12.1,2024-10-03
2024-10-03 16:00:00,12.2,76,8.2,2024-10-03
2024-10-03 17:00:00,11.7,76,8.6,2024-10-03
2024-10-03 18:00:00,10.9,81,8.3,2024-10-03
2024-10-03 19:00:00,10.2,83,7.6,2024-10-03
2024-10-03 20:00:00,9.5,86,6.3,2024-10-03
2024-10-03 21:00:00,9.3,87,6.9,2024-10-03
2024-10-03 22:00:00,9.6,88,6.1,2024-10-03
2024-10-03 23:00:00,9.8,88,6.8,2024-10-03
2024-10-04 00:00:00,9.9,88,6.6,2024-10-04
2024-10-04 01:00:00,10.0,88,8.6,2024-10-04
2024-10-04 02:00:00,10.0,88,9.5,2024-10-04
2024-10-04 03:00:00,9.9,88,9.3,2024-10-04
2024-10-04 04:00:00,9.6,87,11.7,2024-10-04
2024-10-04 05:00:00,9.7,87,8.0,2024-10-04
2024-10-04 06:00:00,9.7,88,8.6,2024-10-04
2024-10-04 07:00:00,10.2,84,11.2,2024-10-04
2024-10-04 08:00:00,10.6,80,11.7,2024-10-04
2024-10-04 09:00:00,11.1,79,14.1,2024-10-04
2024-10-04 10:00:00,11.6,76,14.3,2024-10-04
2024-10-04 11:00:00,11.8,78,11.7,2024-10-04
2024-10-04 12:00:00,12.0,76,10.5,2024-10-04
2024-10-04 13:00:00,12.8,73,13.8,2024-10-04
2024-10-04 14:00:00,12.6,74,12.2,2024-10-04
2024-10-04 15:00:00,11.8,81,10.3,2024-10-04
2024-10-04 16:00:00,11.4,83,8.8,2024-10-04
2024-10-04 17:00:00,11.0,83,7.7,2024-10-04
2024-10-04 18:00:00,10.7,85,7.2,2024-10-04
2024-10-04 19:00:00,10.5,87,6.5,2024-10-04
2024-10-04 20:00:00,10.3,89,5.8,2024-10-04
2024-10-04 21:00:00,10.2,90,5.4,2024-10-04
2024-10-04 22:00:00,10.0,91,5.8,2024-10-04
2024-10-04 23:00:00,9.9,92,5.8,2024-10-04
2024-10-05 00:00:00,9.8,93,4.7,2024-10-05
2024-10-05 01:00:00,9.7,93,4.7,2024-10-05
2024-10-05 02:00:00,9.6,94,4.7,2024-10-05
2024-10-05 03:00:00,9.6,94,4.3,2024-10-05
2024-10-05 04:00:00,9.4,94,3.6,2024-10-05
2024-10-05 05:00:00,9.3,94,2.9,2024-10-05
2024-10-05 06:00:00,9.1,94,3.3,2024-10-05
2024-10-05 07:00:00,9.9,91,4.0,2024-10-05
2024-10-05 08:00:00,10.7,89,6.4,2024-10-05
2024-10-05 09:00:00,11.4,83,8.7,2024-10-05
2024-10-05 10:00:00,12.0,80,8.2,2024-10-05
2024-10-05 11:00:00,12.4,78,8.7,2024-10-05
2024-10-05 12:00:00,13.0,73,8.4,2024-10-05
2024-10-05 13:00:00,13.3,69,7.2,2024-10-05
2024-10-05 14:00:00,13.0,68,8.7,2024-10-05
2024-10-05 15:00:00,11.9,77,7.9,2024-10-05
2024-10-05 16:00:00,11.4,83,3.9,2024-10-05
2024-10-05 17:00:00,10.7,86,4.0,2024-10-05
2024-10-05 18:00:00,10.1,90,3.6,2024-10-05
2024-10-05 19:00:00,9.5,92,3.3,2024-10-05
2024-10-05 20:00:00,8.9,92,4.3,2024-10-05
2024-10-05 21:00:00,8.2,92,3.3,2024-10-05
2024-10-05 22:00:00,7.4,93,3.4,2024-10-05
2024-10-05 23:00:00,6.7,92,3.6,2024-10-05
2024-10-06 00:00:00,6.2,93,3.3,2024-10-06
2024-10-06 01:00:00,5.7,95,3.1,2024-10-06
2024-10-06 02:00:00,5.3,95,2.6,2024-10-06
2024-10-06 03:00:00,5.0,95,2.3,2024-10-06
2024-10-06 04:00:00,4.7,95,3.8,2024-10-06
2024-10-06 05:00:00,4.3,95,3.9,2024-10-06
2024-10-06 06:00:00,4.2,96,3.2,2024-10-06
2024-10-06 07:00:00,5.5,93,4.3,2024-10-06
2024-10-06 08:00:00,7.6,89,6.6,2024-10-06
2024-10-06 09:00:00,9.3,85,8.8,2024-10-06
2024-10-06 10:00:00,10.5,83,9.8,2024-10-06
2024-10-06 11:00:00,11.4,81,9.8,2024-10-06
2024-10-06 12:00:00,12.0,79,9.8,2024-10-06
2024-10-06 13:00:00,12.5,77,10.0,2024-10-06
2024-10-06 14:00:00,12.8,76,10.2,2024-10-06
2024-10-06 15:00:00,12.7,76,10.0,2024-10-06
2024-10-06 16:00:00,12.2,78,8.7,2024-10-06
2024-10-06 17:00:00,11.4,82,6.6,2024-10-06
2024-10-06 18:00:00,10.7,85,5.1,2024-10-06
2024-10-06 19:00:00,10.3,87,4.3,2024-10-06
2024-10-06 20:00:00,9.9,88,4.1,2024-10-06
2024-10-06 21:00:00,9.7,89,3.8,2024-10-06
2024-10-06 22:00:00,9.9,89,3.6,2024-10-06
2024-10-06 23:00:00,10.2,88,3.6,2024-10-06
2024-10-07 00:00:00,10.5,87,3.7,2024-10-07
2024-10-07 01:00:00,10.5,87,3.5,2024-10-07
2024-10-07 02:00:00,10.5,87,3.5,2024-10-07
2024-10-07 03:00:00,10.4,87,3.5,2024-10-07
2024-10-07 04:00:00,10.1,88,3.3,2024-10-07
2024-10-07 05:00:00,9.7,90,3.4,2024-10-07
2024-10-07 06:00:00,9.9,90,3.9,2024-10-07
2024-10-07 07:00:00,11.1,88,4.2,2024-10-07
2024-10-07 08:00:00,12.9,84,4.2,2024-10-07
2024-10-07 09:00:00,14.7,81,5.4,2024-10-07
2024-10-07 10:00:00,16.7,77,8.1,2024-10-07
2024-10-07 11:00:00,18.6,74,12.0,2024-10-07
2024-10-07 12:00:00,19.9,72,13.9,2024-10-07
2024-10-07 13:00:00,19.9,74,13.6,2024-10-07
2024-10-07 14:00:00,19.2,77,11.8,2024-10-07
2024-10-07 15:00:00,18.4,81,9.7,2024-10-07
2024-10-07 16:00:00,17.8,85,7.8,2024-10-07
2024-10-07 17:00:00,17.1,89,6.4,2024-10-07
2024-10-07 18:00:00,16.6,91,5.6,2024-10-07
2024-10-07 19:00:00,16.2,91,5.2,2024-10-07
2024-10-07 20:00:00,15.9,90,4.7,2024-10-07
2024-10-07 21:00:00,15.6,89,4.7,2024-10-07
2024-10-07 22:00:00,15.3,89,4.7,2024-10-07
2024-10-07 23:00:00,14.9,89,4.3,2024-10-07
2024-10-08 00:00:00,14.7,89,4.4,2024-10-08
2024-10-08 01:00:00,14.3,93,4.3,2024-10-08
2024-10-08 02:00:00,14.3,93,3.8,2024-10-08
2024-10-08 03:00:00,14.2,93,3.4,2024-10-08
2024-10-08 04:00:00,13.8,93,2.9,2024-10-08
2024-10-08 05:00:00,13.4,94,2.7,2024-10-08
2024-10-08 06:00:00,13.4,93,3.6,2024-10-08
2024-10-08 07:00:00,13.9,91,5.0,2024-10-08
2024-10-08 08:00:00,14.9,88,6.6,2024-10-08
2024-10-08 09:00:00,15.8,85,7.9,2024-10-08
2024-10-08 10:00:00,16.9,80,8.7,2024-10-08
2024-10-08 11:00:00,18.1,74,9.1,2024-10-08
2024-10-08 12:00:00,18.7,70,10.2,2024-10-08
2024-10-08 13:00:00,18.6,70,11.8,2024-10-08
2024-10-08 14:00:00,17.9,72,13.7,2024-10-08
2024-10-08 15:00:00,17.1,75,14.1,2024-10-08
2024-10-08 16:00:00,16.2,80,11.9,2024-10-08
2024-10-08 17:00:00,15.1,85,8.5,2024-10-08
2024-10-08 18:00:00,14.2,89,6.4,2024-10-08
2024-10-08 19:00:00,13.7,90,5.9,2024-10-08
2024-10-08 20:00:00,13.4,89,6.6,2024-10-08
2024-10-08 21:00:00,13.2,88,7.1,2024-10-08
2024-10-08 22:00:00,12.9,88,7.1,2024-10-08
2024-10-08 23:00:00,12.7,89,7.3,2024-10-08
2024-10-09 00:00:00,12.5,89,7.6,2024-10-09
2024-10-09 01:00:00,12.3,90,8.6,2024-10-09
2024-10-09 02:00:00,12.2,91,9.7,2024-10-09
2024-10-09 03:00:00,12.2,91,10.8,2024-10-09
2024-10-09 04:00:00,12.4,91,12.4,2024-10-09
2024-10-09 05:00:00,12.7,90,15.6,2024-10-09
2024-10-09 06:00:00,12.6,90,16.6,2024-10-09
2024-10-09 07:00:00,12.0,90,12.2,2024-10-09
2024-10-09 08:00:00,11.1,90,5.2,2024-10-09
2024-10-09 09:00:00,10.3,90,1.9,2024-10-09
2024-10-09 10:00:00,10.0,90,4.3,2024-10-09
2024-10-09 11:00:00,9.9,91,5.8,2024-10-09
2024-10-09 12:00:00,9.9,92,6.5,2024-10-09
2024-10-09 13:00:00,9.9,94,5.8,2024-10-09
2024-10-09 14:00:00,10.1,96,4.0,2024-10-09
2024-10-09 15:00:00,10.2,97,2.3,2024-10-09
2024-10-09 16:00:00,10.3,98,2.4,2024-10-09
2024-10-09 17:00:00,10.4,98,3.6,2024-10-09
2024-10-09 18:00:00,10.4,98,4.8,2024-10-09
2024-10-09 19:00:00,10.4,98,5.7,2024-10-09
2024-10-09 20:00:00,10.4,98,5.8,2024-10-09
2024-10-09 21:00:00,10.2,97,6.2,2024-10-09
2024-10-09 22:00:00,9.7,96,7.4,2024-10-09
2024-10-09 23:00:00,9.2,94,10.5,2024-10-09
