time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-25 00:00:00,14.6,82,13.8,2024-09-25
2024-09-25 01:00:00,14.5,84,11.8,2024-09-25
2024-09-25 02:00:00,14.4,84,10.2,2024-09-25
2024-09-25 03:00:00,14.3,84,10.3,2024-09-25
2024-09-25 04:00:00,14.0,85,9.7,2024-09-25
2024-09-25 05:00:00,13.4,87,8.6,2024-09-25
2024-09-25 06:00:00,13.3,85,8.3,2024-09-25
2024-09-25 07:00:00,14.6,80,11.0,2024-09-25
2024-09-25 08:00:00,15.8,76,12.1,2024-09-25
2024-09-25 09:00:00,17.1,70,15.8,2024-09-25
2024-09-25 10:00:00,17.1,70,15.5,2024-09-25
2024-09-25 11:00:00,17.6,68,12.7,2024-09-25
2024-09-25 12:00:00,18.1,65,17.7,2024-09-25
2024-09-25 13:00:00,18.9,60,15.3,2024-09-25
2024-09-25 14:00:00,18.9,62,13.2,2024-09-25
2024-09-25 15:00:00,18.6,64,12.0,2024-09-25
2024-09-25 16:00:00,17.7,68,6.4,2024-09-25
2024-09-25 17:00:00,16.9,74,4.0,2024-09-25
2024-09-25 18:00:00,16.3,78,3.6,2024-09-25
2024-09-25 19:00:00,15.4,83,3.7,2024-09-25
2024-09-25 20:00:00,15.5,77,6.2,2024-09-25
2024-09-25 21:00:00,16.0,66,10.6,2024-09-25
2024-09-25 22:00:00,15.2,73,7.6,2024-09-25
2024-09-25 23:00:00,14.9,79,9.0,2024-09-25
2024-09-26 00:00:00,14.6,84,13.6,2024-09-26
2024-09-26 01:00:00,14.2,84,12.2,2024-09-26
2024-09-26 02:00:00,14.1,86,14.6,2024-09-26
2024-09-26 03:00:00,14.4,88,18.3,2024-09-26
2024-09-26 04:00:00,14.7,86,17.7,2024-09-26
2024-09-26 05:00:00,15.1,84,18.9,2024-09-26
2024-09-26 06:00:00,15.6,84,15.7,2024-09-26
2024-09-26 07:00:00,16.4,82,13.4,2024-09-26
2024-09-26 08:00:00,17.4,80,11.9,2024-09-26
2024-09-26 09:00:00,17.9,79,13.2,2024-09-26
2024-09-26 10:00:00,18.5,77,20.7,2024-09-26
2024-09-26 11:00:00,18.9,77,17.7,2024-09-26
2024-09-26 12:00:00,19.2,77,18.8,2024-09-26
2024-09-26 13:00:00,19.2,77,20.6,2024-09-26
2024-09-26 14:00:00,18.6,82,17.6,2024-09-26
2024-09-26 15:00:00,18.0,86,14.0,2024-09-26
2024-09-26 16:00:00,17.5,86,13.0,2024-09-26
2024-09-26 17:00:00,17.0,88,10.2,2024-09-26
2024-09-26 18:00:00,16.8,87,11.6,2024-09-26
2024-09-26 19:00:00,16.5,86,16.9,2024-09-26
2024-09-26 20:00:00,15.9,79,12.3,2024-09-26
2024-09-26 21:00:00,15.8,86,9.4,2024-09-26
2024-09-26 22:00:00,15.9,83,15.5,2024-09-26
2024-09-26 23:00:00,15.7,83,13.9,2024-09-26
2024-09-27 00:00:00,15.5,84,10.8,2024-09-27
2024-09-27 01:00:00,15.7,80,17.2,2024-09-27
2024-09-27 02:00:00,15.4,82,13.1,2024-09-27
2024-09-27 03:00:00,15.3,81,15.0,2024-09-27
2024-09-27 04:00:00,14.7,77,10.6,2024-09-27
2024-09-27 05:00:00,13.9,86,6.4,2024-09-27
2024-09-27 06:00:00,13.7,83,6.6,2024-09-27
2024-09-27 07:00:00,14.0,74,13.5,2024-09-27
2024-09-27 08:00:00,14.4,68,15.3,2024-09-27
2024-09-27 09:00:00,15.0,63,15.5,2024-09-27
2024-09-27 10:00:00,15.9,58,16.7,2024-09-27
2024-09-27 11:00:00,16.5,55,16.7,2024-09-27
2024-09-27 12:00:00,17.0,55,15.9,2024-09-27
2024-09-27 13:00:00,17.0,57,11.4,2024-09-27
2024-09-27 14:00:00,17.2,59,14.1,2024-09-27
2024-09-27 15:00:00,16.2,65,14.5,2024-09-27
2024-09-27 16:00:00,14.3,80,12.7,2024-09-27
2024-09-27 17:00:00,13.7,78,13.6,2024-09-27
2024-09-27 18:00:00,13.1,79,14.3,2024-09-27
2024-09-27 19:00:00,12.6,79,15.1,2024-09-27
2024-09-27 20:00:00,12.2,79,14.5,2024-09-27
2024-09-27 21:00:00,11.8,76,13.5,2024-09-27
2024-09-27 22:00:00,11.3,80,13.5,2024-09-27
2024-09-27 23:00:00,10.8,84,13.0,2024-09-27
2024-09-28 00:00:00,10.9,83,14.5,2024-09-28
2024-09-28 01:00:00,11.5,77,20.2,2024-09-28
2024-09-28 02:00:00,11.5,77,19.4,2024-09-28
2024-09-28 03:00:00,11.2,78,17.4,2024-09-28
2024-09-28 04:00:00,11.0,79,15.8,2024-09-28
2024-09-28 05:00:00,11.0,80,15.9,2024-09-28
2024-09-28 06:00:00,11.0,80,16.9,2024-09-28
2024-09-28 07:00:00,11.4,77,16.7,2024-09-28
2024-09-28 08:00:00,12.0,73,16.6,2024-09-28
2024-09-28 09:00:00,12.6,69,16.9,2024-09-28
2024-09-28 10:00:00,13.2,65,16.2,2024-09-28
2024-09-28 11:00:00,13.7,61,15.1,2024-09-28
2024-09-28 12:00:00,14.1,59,14.3,2024-09-28
2024-09-28 13:00:00,14.2,58,14.0,2024-09-28
2024-09-28 14:00:00,14.1,58,13.6,2024-09-28
2024-09-28 15:00:00,13.7,60,12.4,2024-09-28
2024-09-28 16:00:00,12.7,66,10.2,2024-09-28
2024-09-28 17:00:00,11.4,73,7.6,2024-09-28
2024-09-28 18:00:00,10.2,80,5.8,2024-09-28
2024-09-28 19:00:00,9.5,84,5.1,2024-09-28
2024-09-28 20:00:00,9.0,87,4.7,2024-09-28
2024-09-28 21:00:00,8.6,89,4.3,2024-09-28
2024-09-28 22:00:00,8.1,90,3.7,2024-09-28
2024-09-28 23:00:00,7.8,90,3.1,2024-09-28
2024-09-29 00:00:00,7.5,90,2.9,2024-09-29
2024-09-29 01:00:00,7.5,90,2.4,2024-09-29
2024-09-29 02:00:00,7.5,91,2.3,2024-09-29
2024-09-29 03:00:00,7.5,91,1.8,2024-09-29
2024-09-29 04:00:00,7.3,92,1.4,2024-09-29
2024-09-29 05:00:00,7.1,93,1.1,2024-09-29
2024-09-29 06:00:00,7.3,91,0.8,2024-09-29
2024-09-29 07:00:00,8.3,84,1.0,2024-09-29
2024-09-29 08:00:00,9.6,75,1.0,2024-09-29
2024-09-29 09:00:00,10.9,67,0.8,2024-09-29
2024-09-29 10:00:00,11.8,62,1.1,2024-09-29
2024-09-29 11:00:00,12.7,57,3.1,2024-09-29
2024-09-29 12:00:00,13.3,54,4.7,2024-09-29
2024-09-29 13:00:00,13.8,51,6.2,2024-09-29
2024-09-29 14:00:00,14.0,49,7.3,2024-09-29
2024-09-29 15:00:00,13.8,50,8.0,2024-09-29
2024-09-29 16:00:00,12.9,54,7.0,2024-09-29
2024-09-29 17:00:00,11.6,61,5.8,2024-09-29
2024-09-29 18:00:00,10.5,67,4.7,2024-09-29
2024-09-29 19:00:00,9.7,71,4.4,2024-09-29
2024-09-29 20:00:00,9.0,75,4.4,2024-09-29
2024-09-29 21:00:00,8.5,77,4.7,2024-09-29
2024-09-29 22:00:00,8.2,78,5.1,2024-09-29
2024-09-29 23:00:00,8.1,79,6.1,2024-09-29
2024-09-30 00:00:00,8.0,79,6.5,2024-09-30
2024-09-30 01:00:00,7.9,80,7.3,2024-09-30
2024-09-30 02:00:00,8.0,77,8.8,2024-09-30
2024-09-30 03:00:00,8.1,76,9.7,2024-09-30
2024-09-30 04:00:00,8.2,76,9.4,2024-09-30
2024-09-30 05:00:00,8.2,77,8.6,2024-09-30
2024-09-30 06:00:00,8.3,78,8.7,2024-09-30
2024-09-30 07:00:00,8.3,81,8.9,2024-09-30
