time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-06 07:00:00,5.1,94,5.1,2024-10-06
2024-10-06 08:00:00,7.4,89,7.6,2024-10-06
2024-10-06 09:00:00,9.4,84,10.0,2024-10-06
2024-10-06 10:00:00,10.9,80,11.3,2024-10-06
2024-10-06 11:00:00,12.2,76,12.1,2024-10-06
2024-10-06 12:00:00,13.1,73,12.2,2024-10-06
2024-10-06 13:00:00,13.5,72,11.8,2024-10-06
2024-10-06 14:00:00,13.6,72,11.1,2024-10-06
2024-10-06 15:00:00,13.3,73,10.0,2024-10-06
2024-10-06 16:00:00,12.5,77,8.2,2024-10-06
2024-10-06 17:00:00,11.5,82,6.1,2024-10-06
2024-10-06 18:00:00,10.7,86,4.6,2024-10-06
2024-10-06 19:00:00,10.3,88,3.6,2024-10-06
2024-10-06 20:00:00,10.0,89,2.6,2024-10-06
2024-10-06 21:00:00,9.9,90,2.1,2024-10-06
2024-10-06 22:00:00,9.9,91,1.8,2024-10-06
2024-10-06 23:00:00,10.0,92,1.9,2024-10-06
2024-10-07 00:00:00,10.1,92,2.2,2024-10-07
2024-10-07 01:00:00,10.2,92,2.5,2024-10-07
2024-10-07 02:00:00,10.3,91,3.3,2024-10-07
2024-10-07 03:00:00,10.4,91,3.7,2024-10-07
2024-10-07 04:00:00,10.3,91,3.6,2024-10-07
2024-10-07 05:00:00,10.3,91,4.0,2024-10-07
2024-10-07 06:00:00,10.6,91,4.3,2024-10-07
2024-10-07 07:00:00,11.5,89,5.8,2024-10-07
2024-10-07 08:00:00,12.7,87,7.6,2024-10-07
2024-10-07 09:00:00,14.0,85,8.8,2024-10-07
2024-10-07 10:00:00,15.2,83,9.7,2024-10-07
2024-10-07 11:00:00,16.5,81,10.9,2024-10-07
2024-10-07 12:00:00,17.4,80,12.3,2024-10-07
2024-10-07 13:00:00,17.7,81,11.6,2024-10-07
2024-10-07 14:00:00,17.7,82,10.2,2024-10-07
2024-10-07 15:00:00,17.4,83,8.6,2024-10-07
2024-10-07 16:00:00,16.8,85,7.3,2024-10-07
2024-10-07 17:00:00,16.1,88,5.8,2024-10-07
2024-10-07 18:00:00,15.5,90,4.8,2024-10-07
2024-10-07 19:00:00,15.0,91,4.7,2024-10-07
2024-10-07 20:00:00,14.7,92,5.0,2024-10-07
2024-10-07 21:00:00,14.4,93,4.7,2024-10-07
2024-10-07 22:00:00,14.2,94,4.1,2024-10-07
2024-10-07 23:00:00,14.1,95,3.9,2024-10-07
2024-10-08 00:00:00,14.0,96,3.6,2024-10-08
2024-10-08 01:00:00,13.9,96,2.4,2024-10-08
2024-10-08 02:00:00,13.8,97,1.8,2024-10-08
2024-10-08 03:00:00,13.7,97,2.3,2024-10-08
2024-10-08 04:00:00,13.5,98,1.8,2024-10-08
2024-10-08 05:00:00,13.2,99,1.1,2024-10-08
2024-10-08 06:00:00,13.2,99,1.8,2024-10-08
2024-10-08 07:00:00,13.8,96,4.0,2024-10-08
2024-10-08 08:00:00,14.6,92,7.0,2024-10-08
2024-10-08 09:00:00,15.3,89,8.8,2024-10-08
2024-10-08 10:00:00,15.5,88,9.2,2024-10-08
2024-10-08 11:00:00,15.6,87,8.7,2024-10-08
2024-10-08 12:00:00,15.6,87,8.2,2024-10-08
2024-10-08 13:00:00,15.7,86,7.7,2024-10-08
2024-10-08 14:00:00,15.7,86,7.1,2024-10-08
2024-10-08 15:00:00,15.5,86,6.6,2024-10-08
2024-10-08 16:00:00,14.6,88,5.4,2024-10-08
2024-10-08 17:00:00,13.4,91,4.0,2024-10-08
2024-10-08 18:00:00,12.4,93,3.3,2024-10-08
2024-10-08 19:00:00,11.7,94,3.0,2024-10-08
2024-10-08 20:00:00,11.3,94,2.5,2024-10-08
2024-10-08 21:00:00,10.8,94,2.5,2024-10-08
2024-10-08 22:00:00,10.3,95,2.5,2024-10-08
2024-10-08 23:00:00,9.7,96,2.5,2024-10-08
