time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-08 13:00:00,16.6,91,3.1,2024-10-08
2024-10-08 14:00:00,16.4,90,5.7,2024-10-08
2024-10-08 15:00:00,16.2,90,7.2,2024-10-08
2024-10-08 16:00:00,15.8,90,7.0,2024-10-08
2024-10-08 17:00:00,15.4,91,5.8,2024-10-08
2024-10-08 18:00:00,15.0,91,5.4,2024-10-08
2024-10-08 19:00:00,14.7,92,5.6,2024-10-08
2024-10-08 20:00:00,14.4,92,6.6,2024-10-08
2024-10-08 21:00:00,14.2,93,7.4,2024-10-08
2024-10-08 22:00:00,14.0,93,7.9,2024-10-08
2024-10-08 23:00:00,13.8,93,8.2,2024-10-08
2024-10-09 00:00:00,13.6,93,8.8,2024-10-09
2024-10-09 01:00:00,13.4,92,9.4,2024-10-09
2024-10-09 02:00:00,13.3,90,10.2,2024-10-09
2024-10-09 03:00:00,13.1,89,11.0,2024-10-09
2024-10-09 04:00:00,13.0,89,11.2,2024-10-09
2024-10-09 05:00:00,12.8,89,10.7,2024-10-09
2024-10-09 06:00:00,12.7,89,10.4,2024-10-09
2024-10-09 07:00:00,13.2,85,14.3,2024-10-09
2024-10-09 08:00:00,13.8,82,16.4,2024-10-09
2024-10-09 09:00:00,14.5,78,18.1,2024-10-09
2024-10-09 10:00:00,15.3,73,19.0,2024-10-09
2024-10-09 11:00:00,16.1,69,19.3,2024-10-09
2024-10-09 12:00:00,16.6,66,19.6,2024-10-09
2024-10-09 13:00:00,16.4,67,20.1,2024-10-09
2024-10-09 14:00:00,15.9,69,20.6,2024-10-09
2024-10-09 15:00:00,15.3,72,20.2,2024-10-09
2024-10-09 16:00:00,14.8,75,18.5,2024-10-09
2024-10-09 17:00:00,14.3,79,15.8,2024-10-09
2024-10-09 18:00:00,13.8,82,13.2,2024-10-09
2024-10-09 19:00:00,13.3,86,10.6,2024-10-09
2024-10-09 20:00:00,12.9,89,8.4,2024-10-09
2024-10-09 21:00:00,12.6,92,7.2,2024-10-09
2024-10-09 22:00:00,12.6,93,7.3,2024-10-09
2024-10-09 23:00:00,12.7,92,8.3,2024-10-09
2024-10-10 00:00:00,12.8,92,8.4,2024-10-10
2024-10-10 01:00:00,13.0,92,7.5,2024-10-10
2024-10-10 02:00:00,13.1,93,6.5,2024-10-10
2024-10-10 03:00:00,13.4,93,6.2,2024-10-10
2024-10-10 04:00:00,13.7,93,7.0,2024-10-10
2024-10-10 05:00:00,14.0,92,8.8,2024-10-10
2024-10-10 06:00:00,14.3,92,9.9,2024-10-10
2024-10-10 07:00:00,14.6,93,10.2,2024-10-10
2024-10-10 08:00:00,14.9,93,10.5,2024-10-10
2024-10-10 09:00:00,15.4,93,11.2,2024-10-10
2024-10-10 10:00:00,16.3,91,12.6,2024-10-10
2024-10-10 11:00:00,17.3,89,14.6,2024-10-10
2024-10-10 12:00:00,18.0,85,16.3,2024-10-10
2024-10-10 13:00:00,18.3,79,18.3,2024-10-10
2024-10-10 14:00:00,18.4,72,22.4,2024-10-10
2024-10-10 15:00:00,18.1,66,26.7,2024-10-10
2024-10-10 16:00:00,17.3,62,29.4,2024-10-10
2024-10-10 17:00:00,16.1,60,31.1,2024-10-10
2024-10-10 18:00:00,15.1,60,31.8,2024-10-10
2024-10-10 19:00:00,14.4,63,31.3,2024-10-10
2024-10-10 20:00:00,13.8,69,30.1,2024-10-10
2024-10-10 21:00:00,13.4,73,29.0,2024-10-10
2024-10-10 22:00:00,13.1,74,28.1,2024-10-10
2024-10-10 23:00:00,13.0,74,27.3,2024-10-10
