time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-17 15:00:00,21.3,58,14.8,2024-09-17
2024-09-17 16:00:00,21.0,60,14.7,2024-09-17
2024-09-17 17:00:00,20.0,64,13.8,2024-09-17
2024-09-17 18:00:00,18.5,72,10.4,2024-09-17
2024-09-17 19:00:00,17.5,76,10.2,2024-09-17
2024-09-17 20:00:00,16.7,80,11.5,2024-09-17
2024-09-17 21:00:00,16.5,83,11.2,2024-09-17
2024-09-17 22:00:00,15.9,86,11.2,2024-09-17
2024-09-17 23:00:00,15.4,89,12.5,2024-09-17
2024-09-18 00:00:00,14.8,91,11.5,2024-09-18
2024-09-18 01:00:00,14.6,91,11.5,2024-09-18
2024-09-18 02:00:00,14.3,92,10.5,2024-09-18
2024-09-18 03:00:00,14.0,92,9.4,2024-09-18
2024-09-18 04:00:00,13.8,91,9.7,2024-09-18
2024-09-18 05:00:00,13.5,91,9.7,2024-09-18
2024-09-18 06:00:00,13.7,90,9.4,2024-09-18
2024-09-18 07:00:00,15.6,83,11.8,2024-09-18
2024-09-18 08:00:00,17.2,77,13.8,2024-09-18
2024-09-18 09:00:00,18.8,70,15.9,2024-09-18
2024-09-18 10:00:00,19.9,64,17.8,2024-09-18
2024-09-18 11:00:00,21.1,59,17.9,2024-09-18
2024-09-18 12:00:00,21.7,56,18.1,2024-09-18
2024-09-18 13:00:00,22.3,53,18.6,2024-09-18
2024-09-18 14:00:00,22.7,50,17.9,2024-09-18
2024-09-18 15:00:00,22.3,51,17.8,2024-09-18
2024-09-18 16:00:00,21.5,54,15.0,2024-09-18
2024-09-18 17:00:00,20.1,60,11.6,2024-09-18
2024-09-18 18:00:00,18.6,64,8.7,2024-09-18
2024-09-18 19:00:00,17.6,69,8.2,2024-09-18
2024-09-18 20:00:00,16.8,71,8.4,2024-09-18
2024-09-18 21:00:00,16.1,78,8.7,2024-09-18
2024-09-18 22:00:00,15.6,87,9.4,2024-09-18
2024-09-18 23:00:00,15.5,89,10.2,2024-09-18
2024-09-19 00:00:00,15.3,88,10.7,2024-09-19
2024-09-19 01:00:00,15.0,86,10.5,2024-09-19
2024-09-19 02:00:00,14.5,85,9.7,2024-09-19
2024-09-19 03:00:00,14.2,86,9.7,2024-09-19
2024-09-19 04:00:00,13.9,87,9.9,2024-09-19
2024-09-19 05:00:00,13.7,87,8.9,2024-09-19
2024-09-19 06:00:00,14.0,85,9.2,2024-09-19
2024-09-19 07:00:00,15.4,80,11.6,2024-09-19
2024-09-19 08:00:00,17.4,72,14.7,2024-09-19
2024-09-19 09:00:00,19.2,66,17.1,2024-09-19
2024-09-19 10:00:00,20.4,62,17.6,2024-09-19
2024-09-19 11:00:00,21.4,58,17.7,2024-09-19
2024-09-19 12:00:00,22.0,56,17.7,2024-09-19
2024-09-19 13:00:00,21.9,55,18.2,2024-09-19
2024-09-19 14:00:00,21.3,55,18.8,2024-09-19
2024-09-19 15:00:00,20.6,56,18.3,2024-09-19
2024-09-19 16:00:00,19.6,60,16.0,2024-09-19
2024-09-19 17:00:00,18.5,66,12.7,2024-09-19
2024-09-19 18:00:00,17.4,71,10.3,2024-09-19
2024-09-19 19:00:00,16.5,76,9.7,2024-09-19
2024-09-19 20:00:00,15.6,80,9.4,2024-09-19
2024-09-19 21:00:00,14.9,84,9.6,2024-09-19
2024-09-19 22:00:00,14.4,87,9.5,2024-09-19
2024-09-19 23:00:00,13.9,89,9.4,2024-09-19
2024-09-20 00:00:00,13.6,90,9.2,2024-09-20
2024-09-20 01:00:00,13.3,91,8.7,2024-09-20
2024-09-20 02:00:00,13.2,91,7.7,2024-09-20
2024-09-20 03:00:00,13.1,91,7.2,2024-09-20
2024-09-20 04:00:00,13.0,91,7.3,2024-09-20
2024-09-20 05:00:00,12.9,91,7.6,2024-09-20
2024-09-20 06:00:00,13.3,89,8.4,2024-09-20
2024-09-20 07:00:00,14.7,84,9.4,2024-09-20
2024-09-20 08:00:00,16.5,77,10.9,2024-09-20
2024-09-20 09:00:00,18.2,70,12.3,2024-09-20
2024-09-20 10:00:00,19.6,64,13.7,2024-09-20
2024-09-20 11:00:00,20.8,59,15.0,2024-09-20
2024-09-20 12:00:00,21.6,55,15.9,2024-09-20
2024-09-20 13:00:00,22.1,52,15.6,2024-09-20
2024-09-20 14:00:00,22.3,50,14.9,2024-09-20
2024-09-20 15:00:00,22.0,51,13.4,2024-09-20
2024-09-20 16:00:00,21.0,56,10.9,2024-09-20
2024-09-20 17:00:00,19.6,63,8.3,2024-09-20
2024-09-20 18:00:00,18.3,70,7.0,2024-09-20
2024-09-20 19:00:00,17.4,75,6.4,2024-09-20
2024-09-20 20:00:00,16.6,79,6.2,2024-09-20
2024-09-20 21:00:00,15.9,83,5.7,2024-09-20
2024-09-20 22:00:00,15.0,86,5.0,2024-09-20
2024-09-20 23:00:00,14.2,88,4.5,2024-09-20
2024-09-21 00:00:00,13.7,89,4.4,2024-09-21
2024-09-21 01:00:00,12.7,91,4.1,2024-09-21
2024-09-21 02:00:00,12.1,92,3.6,2024-09-21
2024-09-21 03:00:00,11.7,93,3.4,2024-09-21
2024-09-21 04:00:00,11.2,94,3.2,2024-09-21
2024-09-21 05:00:00,10.8,95,3.1,2024-09-21
2024-09-21 06:00:00,11.1,94,3.1,2024-09-21
2024-09-21 07:00:00,12.6,88,3.9,2024-09-21
2024-09-21 08:00:00,14.7,80,5.4,2024-09-21
2024-09-21 09:00:00,16.5,73,6.5,2024-09-21
2024-09-21 10:00:00,17.7,68,6.6,2024-09-21
2024-09-21 11:00:00,18.7,64,6.0,2024-09-21
2024-09-21 12:00:00,19.4,61,5.5,2024-09-21
2024-09-21 13:00:00,20.0,59,4.6,2024-09-21
2024-09-21 14:00:00,20.3,59,3.6,2024-09-21
2024-09-21 15:00:00,20.2,60,3.1,2024-09-21
2024-09-21 16:00:00,19.4,64,2.9,2024-09-21
2024-09-21 17:00:00,18.1,69,2.1,2024-09-21
2024-09-21 18:00:00,16.9,74,1.8,2024-09-21
2024-09-21 19:00:00,15.9,77,1.5,2024-09-21
2024-09-21 20:00:00,15.0,79,1.1,2024-09-21
2024-09-21 21:00:00,14.2,82,1.1,2024-09-21
2024-09-21 22:00:00,13.4,86,0.8,2024-09-21
2024-09-21 23:00:00,12.6,90,0.7,2024-09-21
2024-09-22 00:00:00,11.9,93,0.8,2024-09-22
2024-09-22 01:00:00,11.4,96,1.0,2024-09-22
2024-09-22 02:00:00,11.0,98,1.0,2024-09-22
2024-09-22 03:00:00,10.6,100,0.8,2024-09-22
2024-09-22 04:00:00,10.0,100,0.7,2024-09-22
2024-09-22 05:00:00,9.4,100,0.7,2024-09-22
2024-09-22 06:00:00,9.7,99,0.8,2024-09-22
2024-09-22 07:00:00,11.5,93,0.8,2024-09-22
2024-09-22 08:00:00,14.2,86,1.1,2024-09-22
2024-09-22 09:00:00,16.7,78,1.1,2024-09-22
2024-09-22 10:00:00,18.7,70,1.3,2024-09-22
2024-09-22 11:00:00,20.5,62,2.2,2024-09-22
2024-09-22 12:00:00,21.5,58,3.0,2024-09-22
2024-09-22 13:00:00,21.2,61,4.1,2024-09-22
2024-09-22 14:00:00,20.2,68,6.3,2024-09-22
2024-09-22 15:00:00,19.1,75,7.6,2024-09-22
2024-09-22 16:00:00,18.2,81,6.6,2024-09-22
2024-09-22 17:00:00,17.2,86,4.7,2024-09-22
2024-09-22 18:00:00,16.4,90,3.3,2024-09-22
2024-09-22 19:00:00,15.8,91,2.8,2024-09-22
2024-09-22 20:00:00,15.5,91,2.8,2024-09-22
2024-09-22 21:00:00,15.1,91,2.8,2024-09-22
2024-09-22 22:00:00,14.8,92,2.8,2024-09-22
2024-09-22 23:00:00,14.6,93,3.1,2024-09-22
