time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-22 23:00:00,15.3,80,1.8,2024-09-22
2024-09-23 00:00:00,14.9,82,2.2,2024-09-23
2024-09-23 01:00:00,13.4,89,1.8,2024-09-23
2024-09-23 02:00:00,12.9,92,2.2,2024-09-23
2024-09-23 03:00:00,12.5,94,2.6,2024-09-23
2024-09-23 04:00:00,11.8,97,2.7,2024-09-23
2024-09-23 05:00:00,11.1,100,2.7,2024-09-23
2024-09-23 06:00:00,11.3,99,2.7,2024-09-23
2024-09-23 07:00:00,13.1,93,3.0,2024-09-23
2024-09-23 08:00:00,15.6,83,2.9,2024-09-23
2024-09-23 09:00:00,17.9,74,3.3,2024-09-23
2024-09-23 10:00:00,19.6,67,4.3,2024-09-23
2024-09-23 11:00:00,20.9,62,5.9,2024-09-23
2024-09-23 12:00:00,21.7,58,6.7,2024-09-23
2024-09-23 13:00:00,21.9,56,6.0,2024-09-23
2024-09-23 14:00:00,21.6,56,5.7,2024-09-23
2024-09-23 15:00:00,20.9,59,6.4,2024-09-23
2024-09-23 16:00:00,19.9,66,5.9,2024-09-23
2024-09-23 17:00:00,18.6,77,4.7,2024-09-23
2024-09-23 18:00:00,17.5,85,3.7,2024-09-23
2024-09-23 19:00:00,16.8,90,2.8,2024-09-23
2024-09-23 20:00:00,16.3,94,2.3,2024-09-23
2024-09-23 21:00:00,15.9,96,2.5,2024-09-23
2024-09-23 22:00:00,15.6,97,2.2,2024-09-23
2024-09-23 23:00:00,15.5,97,2.2,2024-09-23
2024-09-24 00:00:00,15.3,96,1.9,2024-09-24
2024-09-24 01:00:00,15.2,95,2.6,2024-09-24
2024-09-24 02:00:00,15.2,95,3.1,2024-09-24
2024-09-24 03:00:00,15.1,94,3.6,2024-09-24
2024-09-24 04:00:00,14.8,95,3.3,2024-09-24
2024-09-24 05:00:00,14.6,96,2.8,2024-09-24
2024-09-24 06:00:00,14.6,95,2.5,2024-09-24
2024-09-24 07:00:00,15.1,92,3.4,2024-09-24
2024-09-24 08:00:00,15.8,88,5.0,2024-09-24
2024-09-24 09:00:00,16.7,83,6.5,2024-09-24
2024-09-24 10:00:00,17.6,78,7.3,2024-09-24
2024-09-24 11:00:00,18.7,72,7.8,2024-09-24
2024-09-24 12:00:00,19.5,67,7.8,2024-09-24
2024-09-24 13:00:00,20.0,63,7.3,2024-09-24
2024-09-24 14:00:00,20.2,60,6.3,2024-09-24
2024-09-24 15:00:00,20.0,60,5.9,2024-09-24
2024-09-24 16:00:00,19.1,65,5.9,2024-09-24
2024-09-24 17:00:00,17.7,74,5.9,2024-09-24
2024-09-24 18:00:00,16.5,81,6.0,2024-09-24
2024-09-24 19:00:00,15.5,85,5.5,2024-09-24
2024-09-24 20:00:00,14.7,88,5.2,2024-09-24
2024-09-24 21:00:00,14.1,90,5.1,2024-09-24
2024-09-24 22:00:00,13.8,92,5.9,2024-09-24
2024-09-24 23:00:00,13.7,93,6.6,2024-09-24
